Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Garr200902,0002,0,0.051,2.466,2.517,0.8999864
Garr200902,0003,0,0.069,2.123,2.192,0.899902
Garr200902,0004,0,0.08,2.777,2.857,0.9320303999999999
Garr200908,0000,0,0.071,2.104,2.175,0.9000004
Garr200908,0001,0,0.055,2.72,2.775,0.900076
Garr200908,0002,0,0.06,2.855,2.915,0.9467672
Garr200908,0003,0,0.052,3.609,3.661,0.9000048
Garr200908,0004,0,0.078,2.004,2.082,0.984247
Garr200909,0000,0,0.073,2.714,2.787,0.9592114
Garr200909,0001,0,0.052,2.138,2.19,0.8999169230769231
Garr200909,0002,0,0.081,3.023,3.104,0.953402
Garr200909,0003,0,0.07,2.417,2.487,0.8999904000000001
Garr200909,0004,0,0.074,2.215,2.289,0.9001212
Garr200912,0000,0,0.051,2.429,2.48,0.9469809707094992
Garr200912,0001,0,0.05,2.467,2.517,0.9650124
Garr200912,0002,0,0.089,2.35,2.439,0.8999138461538462
Garr200912,0003,0,0.051,2.003,2.054,0.8999261538461538
Garr200912,0004,0,0.069,2.414,2.483,0.9568708
Garr201001,0000,0,0.071,3.006,3.077,0.9726618
Garr201001,0001,0,0.051,2.501,2.552,1.091937
Garr201001,0002,0,0.053,2.623,2.676,0.905651
Garr201001,0003,0,0.05,3.461,3.511,0.906406
Garr201001,0004,0,0.052,2.555,2.607,1.007009
Garr201003,0000,0,0.069,2.739,2.808,0.9000648
Garr201003,0001,0,0.051,2.2,2.251,1.019401
Garr201003,0002,0,0.07,2.257,2.327,0.8999184615384616
Garr201003,0003,0,0.051,2.229,2.28,0.8999230769230769
Garr201003,0004,0,0.068,2.226,2.294,0.8999169230769231
Garr201004,0000,0,0.067,3.37,3.437,0.9417278166666664
Garr201004,0001,0,0.066,2.525,2.591,0.976953
Garr201004,0002,0,0.052,2.16,2.212,1.204614
Garr201004,0003,0,0.051,2.197,2.248,0.8999230769230769
Garr201004,0004,0,0.05,6.029,6.079,0.9175984333333334
Garr201005,0000,0,0.058,2.795,2.853,0.9001212
Garr201005,0001,0,0.052,2.795,2.847,0.9000852
Garr201005,0002,0,0.054,2.962,3.016,0.9000951999999999
Garr201005,0003,0,0.051,2.778,2.829,0.9000912000000001
Garr201005,0004,0,0.052,2.857,2.909,0.925324
Garr201007,0000,0,0.051,2.304,2.355,0.8999246153846154
Garr201007,0001,0,0.076,2.609,2.685,1.1195149999999998
Garr201007,0002,0,0.089,3.072,3.161,0.900074
Garr201007,0003,0,0.063,2.912,2.975,0.9000104
Garr201007,0004,0,0.051,2.442,2.493,0.9616369666666669
Garr201008,0000,0,0.062,2.97,3.032,0.8999061538461538
Garr201008,0001,0,0.075,2.764,2.839,0.9000408
Garr201008,0002,0,0.053,2.668,2.721,0.9000152
Garr201008,0003,0,0.082,2.915,2.997,0.9000828
Garr201008,0004,0,0.053,2.311,2.364,1.221674
Garr201010,0000,0,0.053,2.86,2.913,0.9001282
Garr201010,0001,0,0.055,2.793,2.848,0.9000704
Garr201010,0002,0,0.053,2.975,3.028,0.900106
Garr201010,0003,0,0.053,3.274,3.327,0.9001692
Garr201010,0004,0,0.053,3.076,3.129,0.9000728
Garr201012,0000,0,0.054,2.391,2.445,0.9000312
Garr201012,0001,0,0.055,3.232,3.287,0.9000632
Garr201012,0002,0,0.081,2.797,2.878,0.900078
Garr201012,0003,0,0.07,3.199,3.269,0.9000046638966369
Garr201012,0004,0,0.055,3.027,3.082,0.9000552
Garr201101,0000,0,0.071,3.312,3.383,0.9002604
Garr201101,0001,0,0.054,2.792,2.846,0.900028
Garr201101,0002,0,0.054,4.037,4.091,0.900372
Garr201101,0003,0,0.054,3.373,3.427,0.900084
Garr201101,0004,0,0.084,3.387,3.471,0.9000615999999999
Garr201102,0000,0,0.056,2.546,2.602,0.89994
Garr201102,0001,0,0.077,2.611,2.688,0.89995
Garr201102,0002,0,0.055,2.63,2.685,0.899945
Garr201102,0003,0,0.056,2.543,2.599,0.89995
Garr201102,0004,0,0.085,2.532,2.617,0.899944
Garr201103,0000,0,0.055,2.807,2.862,0.899941
Garr201103,0001,0,0.057,2.76,2.817,0.899944
Garr201103,0002,0,0.055,3.164,3.219,0.899949
Garr201103,0003,0,0.088,2.878,2.966,0.899944
Garr201103,0004,0,0.088,3.114,3.202,0.899947
Garr201104,0000,0,0.058,3.02,3.078,0.899941
Garr201104,0001,0,0.078,2.956,3.034,0.899944
Garr201104,0002,0,0.058,2.801,2.859,0.8999715
Garr201104,0003,0,0.057,3.206,3.263,0.899941
Garr201104,0004,0,0.09,2.938,3.028,0.899939
Garr201105,0000,0,0.105,2.963,3.068,0.900058
Garr201105,0001,0,0.057,3.007,3.064,0.899947
Garr201105,0002,0,0.092,2.994,3.086,0.899943
Garr201105,0003,0,0.087,3.478,3.565,0.8999439999999996
Garr201105,0004,0,0.058,3.21,3.268,0.9000548
Garr201107,0000,0,0.057,3.414,3.471,0.899945
Garr201107,0001,0,0.058,2.955,3.013,0.899946
Garr201107,0002,0,0.059,3.561,3.62,0.9000368
Garr201107,0003,0,0.083,3.318,3.401,0.899947
Garr201107,0004,0,0.07,3.307,3.377,0.899947
Garr201108,0000,0,0.063,3.092,3.155,0.899946
Garr201108,0001,0,0.057,3.354,3.411,0.8999812
Garr201108,0002,0,0.074,3.041,3.115,0.9000116
Garr201108,0003,0,0.057,3.362,3.419,0.899978
Garr201108,0004,0,0.071,3.497,3.568,0.8999676
Garr201109,0000,0,0.077,3.484,3.561,0.8999728
Garr201109,0001,0,0.087,3.529,3.616,0.8999944
Garr201109,0002,0,0.06,3.531,3.591,0.8999915999999999
Garr201109,0003,0,0.058,3.792,3.85,0.9000488
Garr201109,0004,0,0.092,3.713,3.805,0.9000132
Garr201110,0000,0,0.071,3.408,3.479,0.8999379999999999
Garr201110,0001,0,0.059,3.369,3.428,0.9000056
Garr201110,0002,0,0.088,3.398,3.486,0.899992
Garr201110,0003,0,0.058,3.448,3.506,0.8999824
Garr201110,0004,0,0.076,3.205,3.281,0.8999984
Garr201111,0000,0,0.08,3.692,3.772,0.8999692
Garr201111,0001,0,0.063,3.612,3.675,0.8999972
Garr201111,0002,0,0.071,3.464,3.535,0.9000432
Garr201111,0003,0,0.063,3.565,3.628,0.89998
Garr201111,0004,0,0.058,3.522,3.58,0.9000236
Garr201112,0000,0,0.059,3.372,3.431,0.9000228
Garr201112,0001,0,0.064,3.677,3.741,0.9000052
Garr201112,0002,0,0.067,3.566,3.633,0.9000028
Garr201112,0003,0,0.061,3.42,3.481,0.899938
Garr201112,0004,0,0.06,3.801,3.861,0.8999924
Garr201201,0000,0,0.06,3.507,3.567,0.9000624
Garr201201,0001,0,0.06,4.0,4.06,0.9153203166666662
Garr201201,0002,0,0.062,3.241,3.303,0.899939
Garr201201,0003,0,0.06,3.385,3.445,0.900084
Garr201201,0004,0,0.06,3.568,3.628,0.9000083999999999
Gblnet,0000,0,0.009,0.066,0.075,0.899993
Gblnet,0001,0,0.006,0.066,0.072,0.899993
Gblnet,0002,0,0.005,0.032,0.037,0.899993
Gblnet,0003,0,0.011,0.05,0.061,0.899993
Gblnet,0004,0,0.005,0.064,0.069,0.899992
Geant2001,0000,0,0.015,1.271,1.286,0.9860945
Geant2001,0001,0,0.014,0.576,0.59,0.8999967845659164
Geant2001,0002,0,0.014,3.259,3.273,0.9453406
Geant2001,0003,0,0.016,0.834,0.85,0.9138641479099677
Geant2001,0004,0,0.015,0.636,0.651,0.9000144694533762
Geant2009,0000,0,0.022,3.328,3.35,0.900004275
Geant2009,0001,0,0.022,4.606,4.628,0.93880865
Geant2009,0002,0,0.022,2.846,2.868,0.9004695291666667
Geant2009,0003,0,0.022,2.377,2.399,0.900149675
Geant2009,0004,0,0.022,3.26,3.282,0.9001049499999999
Geant2010,0000,0,0.025,1.177,1.202,0.9000378625954198
Geant2010,0001,0,0.024,1.478,1.502,0.9000856183206107
Geant2010,0002,0,0.025,4.537,4.562,0.9003350229007634
Geant2010,0003,0,0.026,1.244,1.27,0.9000897
Geant2010,0004,0,0.024,1.103,1.127,0.9001192061068702
Geant2012,0000,0,0.029,1.248,1.277,0.900120920941481
Geant2012,0001,0,0.027,1.156,1.183,0.90009065
Geant2012,0002,0,0.028,1.99,2.018,0.900189990715348
Geant2012,0003,0,0.028,2.138,2.166,0.90011865
Geant2012,0004,0,0.028,1.446,1.474,0.9001062697773274
Getnet,0000,0,0.005,0.115,0.12,0.9163555555555555
Getnet,0001,0,0.005,0.111,0.116,0.9123333333333333
Getnet,0002,0,0.004,0.109,0.113,0.9012444444444444
Getnet,0003,0,0.004,0.148,0.152,0.9037
Getnet,0004,0,0.004,0.059,0.063,0.9381444444444441
Globalcenter,0000,0,0.009,0.085,0.094,1.3514
Globalcenter,0001,0,0.01,0.113,0.123,1.6360666666666663
Globalcenter,0002,0,0.012,0.124,0.136,1.1823777777777777
Globalcenter,0003,0,0.006,0.066,0.072,1.3111111111111111
Globalcenter,0004,0,0.005,0.055,0.06,1.5756666666666668
Globenet,0000,0,0.072,12.487,12.559,0.899908
Globenet,0001,0,0.072,15.448,15.52,0.899843
Globenet,0002,0,0.086,12.177,12.263,0.899889
Globenet,0003,0,0.11,11.743,11.853,0.899867
Globenet,0004,0,0.071,11.309,11.38,0.899827
Goodnet,0000,0,0.014,14.628,14.642,0.8999481481481483
Goodnet,0001,0,0.01,0.854,0.864,0.9409999999999998
Goodnet,0002,0,0.01,0.936,0.946,1.2745333333333333
Goodnet,0003,0,0.01,1.393,1.403,0.8999666666666667
Goodnet,0004,0,0.01,2.021,2.031,0.8999703703703703
Grena,0000,0,0.009,0.076,0.085,0.899971
Grena,0001,0,0.009,0.074,0.083,0.899962
Grena,0002,0,0.017,0.143,0.16,0.899965
Grena,0003,0,0.009,0.139,0.148,0.899964
Grena,0004,0,0.011,0.075,0.086,0.899968
Gridnet,0000,0,0.005,1.31,1.315,0.9
Gridnet,0001,0,0.005,10.904,10.909,0.9000111111111111
Gridnet,0002,0,0.007,9.156,9.163,0.9000111111111111
Gridnet,0003,0,0.005,4.991,4.996,0.9000333333333334
Gridnet,0004,0,0.005,2.171,2.176,0.9000222222222223
Grnet,0000,0,0.024,0.556,0.58,0.899951
Grnet,0001,0,0.023,0.6,0.623,0.900055
Grnet,0002,0,0.033,0.609,0.642,0.899947
Grnet,0003,0,0.031,0.646,0.677,0.899951
Grnet,0004,0,0.024,0.561,0.585,0.89995
GtsCe,0000,0,0.35,464.674,465.024,0.8991534166666661
GtsCe,0001,0,0.368,301.041,301.409,0.899156
GtsCe,0002,0,0.427,385.852,386.279,0.8991495
GtsCe,0003,0,0.467,417.239,417.706,0.8992830000000005
GtsCe,0004,0,0.364,402.664,403.028,0.8992284166666668
GtsCzechRepublic,0000,0,0.025,0.67,0.695,0.8999805
GtsCzechRepublic,0001,0,0.026,0.651,0.677,0.89995
GtsCzechRepublic,0002,0,0.023,0.654,0.677,0.8999565
GtsCzechRepublic,0003,0,0.019,0.637,0.656,0.8999385
GtsCzechRepublic,0004,0,0.026,0.641,0.667,0.8999375
GtsHungary,0000,0,0.016,0.364,0.38,0.9000315
GtsHungary,0001,0,0.021,0.362,0.383,0.899984
GtsHungary,0002,0,0.022,0.381,0.403,0.9000315
GtsHungary,0003,0,0.023,0.408,0.431,0.9000095
GtsHungary,0004,0,0.02,0.419,0.439,0.899971
GtsPoland,0000,0,0.019,1.284,1.303,0.900031
GtsPoland,0001,0,0.02,1.305,1.325,0.9000111666666666
GtsPoland,0002,0,0.026,1.258,1.284,0.9000001666666665
GtsPoland,0003,0,0.025,0.925,0.95,0.9000173333333333
GtsPoland,0004,0,0.02,1.387,1.407,0.899968
GtsRomania,0000,0,0.012,0.153,0.165,0.9000585
GtsRomania,0001,0,0.011,0.253,0.264,0.90003
GtsRomania,0002,0,0.011,0.156,0.167,0.9000085
GtsRomania,0003,0,0.012,0.145,0.157,0.899981
GtsRomania,0004,0,0.015,0.215,0.23,0.89998
GtsSlovakia,0000,0,0.03,0.536,0.566,0.8999674999999999
GtsSlovakia,0001,0,0.032,0.629,0.661,0.9000016666666665
GtsSlovakia,0002,0,0.022,0.71,0.732,0.8999604999999996
GtsSlovakia,0003,0,0.027,0.726,0.753,0.8999656666666667
GtsSlovakia,0004,0,0.029,0.673,0.702,0.8999359999999998
Harnet,0000,0,0.012,0.296,0.308,0.8999765
Harnet,0001,0,0.012,0.201,0.213,0.8999785
Harnet,0002,0,0.012,0.425,0.437,0.9135041278295606
Harnet,0003,0,0.013,0.229,0.242,0.9000708388814913
Harnet,0004,0,0.012,0.218,0.23,0.9000362183754992
Heanet,0000,0,0.004,0.076,0.08,1.083629
Heanet,0001,0,0.008,0.08,0.088,1.1544575
Heanet,0002,0,0.005,0.052,0.057,1.213517
Heanet,0003,0,0.005,0.643,0.648,0.9000673333333332
Heanet,0004,0,0.005,0.737,0.742,0.9015196583881457
HiberniaCanada,0000,0,0.007,0.087,0.094,0.900007
HiberniaCanada,0001,0,0.007,0.339,0.346,0.902309
HiberniaCanada,0002,0,0.007,0.235,0.242,0.900008
HiberniaCanada,0003,0,0.008,0.22,0.228,0.90003
HiberniaCanada,0004,0,0.008,0.131,0.139,0.900028
HiberniaGlobal,0000,0,0.055,9.403,9.458,0.8998345
HiberniaGlobal,0001,0,0.054,6.958,7.012,0.8998115
HiberniaGlobal,0002,0,0.072,9.604,9.676,0.8998389999999999
HiberniaGlobal,0003,0,0.054,10.092,10.146,0.89990425
HiberniaGlobal,0004,0,0.054,7.268,7.322,0.89981
HiberniaIreland,0000,0,0.01,0.127,0.137,0.903995
HiberniaIreland,0001,0,0.004,0.117,0.121,0.900041
HiberniaIreland,0002,0,0.006,0.1,0.106,0.900001
HiberniaIreland,0003,0,0.005,0.095,0.1,0.9
HiberniaIreland,0004,0,0.005,0.141,0.146,0.900077
HiberniaNireland,0000,0,0.015,0.194,0.209,0.8999941666666667
HiberniaNireland,0001,0,0.01,0.304,0.314,0.9000024999999999
HiberniaNireland,0002,0,0.013,0.241,0.254,0.9000664999999999
HiberniaNireland,0003,0,0.01,0.268,0.278,0.9000291666666667
HiberniaNireland,0004,0,0.01,0.249,0.259,0.9000221666666667
HiberniaUk,0000,0,0.008,0.082,0.09,0.9000349999999999
HiberniaUk,0001,0,0.008,0.217,0.225,0.9000509999999999
HiberniaUk,0002,0,0.008,0.123,0.131,0.900073
HiberniaUk,0003,0,0.008,0.151,0.159,0.900022
HiberniaUk,0004,0,0.008,0.075,0.083,0.90005
HiberniaUs,0000,0,0.018,0.305,0.323,0.899958
HiberniaUs,0001,0,0.013,0.393,0.406,0.899958
HiberniaUs,0002,0,0.022,0.473,0.495,0.9000694027777778
HiberniaUs,0003,0,0.015,0.271,0.286,0.899965
HiberniaUs,0004,0,0.017,0.296,0.313,0.899955
Highwinds,0000,0,0.016,0.367,0.383,0.9000629351851853
Highwinds,0001,0,0.012,0.253,0.265,0.8999939537037036
Highwinds,0002,0,0.012,0.355,0.367,0.9000090500000001
Highwinds,0003,0,0.013,0.248,0.261,0.9000515740740739
Highwinds,0004,0,0.012,0.284,0.296,0.8999971333333332
HostwayInternational,0000,0,0.009,0.149,0.158,0.89998875
HostwayInternational,0001,0,0.009,0.117,0.126,0.899976
HostwayInternational,0002,0,0.011,0.17,0.181,0.899974
HostwayInternational,0003,0,0.009,0.113,0.122,0.9000184999999999
HostwayInternational,0004,0,0.009,0.115,0.124,0.899976
HurricaneElectric,0000,0,0.013,0.654,0.667,0.9000196666666667
HurricaneElectric,0001,0,0.013,0.497,0.51,0.900026
HurricaneElectric,0002,0,0.012,0.343,0.355,0.900027
HurricaneElectric,0003,0,0.013,1.021,1.034,0.9000708333333333
HurricaneElectric,0004,0,0.013,0.546,0.559,0.900043
Ibm,0000,0,0.014,3.467,3.481,0.8998694444444445
Ibm,0001,0,0.01,0.333,0.343,0.8998444444444444
Ibm,0002,0,0.01,0.533,0.543,0.8998222222222222
Ibm,0003,0,0.011,0.408,0.419,0.8998601851851851
Ibm,0004,0,0.01,0.491,0.501,0.8998222222222222
Iij,0000,0,0.032,1.282,1.314,0.9000625170797966
Iij,0001,0,0.026,1.164,1.19,1.0440097133809156
Iij,0002,0,0.026,1.139,1.165,1.026588119695216
Iij,0003,0,0.026,1.976,2.002,0.9000697425036436
Iij,0004,0,0.037,1.823,1.86,0.9000337828333976
Iinet,0000,0,0.024,0.982,1.006,0.90012925
Iinet,0001,0,0.018,0.473,0.491,0.900011
Iinet,0002,0,0.017,0.823,0.84,0.900054
Iinet,0003,0,0.017,0.814,0.831,0.9000775
Iinet,0004,0,0.024,0.663,0.687,0.9000655
Ilan,0000,0,0.008,0.369,0.377,0.900049
Ilan,0001,0,0.008,0.251,0.259,0.9000203333333333
Ilan,0002,0,0.008,0.207,0.215,0.9000676666666666
Ilan,0003,0,0.008,0.277,0.285,0.9000331666666666
Ilan,0004,0,0.007,0.189,0.196,0.9000243333333333
Integra,0000,0,0.016,0.643,0.659,0.89998375
Integra,0001,0,0.015,0.509,0.524,0.89997
Integra,0002,0,0.019,0.839,0.858,0.9000045
Integra,0003,0,0.015,0.58,0.595,0.90002375
Integra,0004,0,0.019,0.577,0.596,0.899988
Intellifiber,0000,0,0.077,16.47,16.547,0.8997355
Intellifiber,0001,0,0.078,14.843,14.921,0.8997485
Intellifiber,0002,0,0.081,16.983,17.064,0.8997285
Intellifiber,0003,0,0.078,18.005,18.083,0.8997385
Intellifiber,0004,0,0.078,17.451,17.529,0.8997614375
Internetmci,0000,0,0.016,0.34,0.356,0.8999703703703703
Internetmci,0001,0,0.011,0.302,0.313,0.8999407407407408
Internetmci,0002,0,0.012,7.135,7.147,0.8999806451612903
Internetmci,0003,0,0.016,0.432,0.448,0.9653462365591398
Internetmci,0004,0,0.011,0.188,0.199,0.8999888888888888
Internode,0000,0,0.064,3.361,3.425,1.2119702372950563
Internode,0001,0,0.064,3.687,3.751,1.132372
Internode,0002,0,0.063,3.359,3.422,1.3384756188648905
Internode,0003,0,0.064,3.436,3.5,1.1323439583333332
Internode,0004,0,0.063,3.527,3.59,1.1331564444444444
Interoute,0000,0,0.21,119.008,119.218,0.8999026666666666
Interoute,0001,0,0.259,133.484,133.743,0.8997635416666666
Interoute,0002,0,0.24,168.218,168.458,0.8997915625000001
Interoute,0003,0,0.23,128.825,129.055,0.8997414583333333
Interoute,0004,0,0.235,120.989,121.224,0.8997314999999995
Intranetwork,0000,0,0.04,1.777,1.817,0.899881
Intranetwork,0001,0,0.029,1.832,1.861,0.89987
Intranetwork,0002,0,0.027,1.641,1.668,0.899877
Intranetwork,0003,0,0.028,1.939,1.967,0.899882
Intranetwork,0004,0,0.03,1.873,1.903,0.899883
Ion,0000,0,0.257,217.589,217.846,0.899488
Ion,0001,0,0.282,159.068,159.35,0.8995017500000002
Ion,0002,0,0.25,145.624,145.874,0.89941325
Ion,0003,0,0.248,139.289,139.537,0.89946325
Ion,0004,0,0.299,146.702,147.001,0.89945875
IowaStatewideFiberMap,0000,0,0.031,1.348,1.379,0.90000875
IowaStatewideFiberMap,0001,0,0.02,0.953,0.973,0.9000405
IowaStatewideFiberMap,0002,0,0.025,0.979,1.004,0.89998575
IowaStatewideFiberMap,0003,0,0.027,1.022,1.049,0.9000355
IowaStatewideFiberMap,0004,0,0.02,1.034,1.054,0.9000305
Iris,0000,0,0.047,4.029,4.076,0.89988875
Iris,0001,0,0.044,3.3,3.344,0.8998575
Iris,0002,0,0.053,3.659,3.712,0.89989675
Iris,0003,0,0.052,4.629,4.681,0.899865
Iris,0004,0,0.049,3.636,3.685,0.899853
Istar,0000,0,0.013,0.2,0.213,0.899945
Istar,0001,0,0.02,0.191,0.211,0.899945
Istar,0002,0,0.016,0.227,0.243,0.899944
Istar,0003,0,0.017,0.225,0.242,0.8999479999999999
Istar,0004,0,0.024,0.186,0.21,0.899949
Itnet,0000,0,0.012,0.08,0.092,0.899995
Itnet,0001,0,0.01,0.085,0.095,0.899994
Itnet,0002,0,0.007,0.079,0.086,0.899995
Itnet,0003,0,0.007,0.07,0.077,0.899994
Itnet,0004,0,0.007,0.061,0.068,0.899995
Janetbackbone,0000,0,0.022,1.142,1.164,0.900039
Janetbackbone,0001,0,0.019,1.203,1.222,0.9000580833333334
Janetbackbone,0002,0,0.016,1.017,1.033,0.9000046666666667
Janetbackbone,0003,0,0.018,1.392,1.41,0.9000345
Janetbackbone,0004,0,0.021,2.082,2.103,0.900062
JanetExternal,0000,0,0.005,0.054,0.059,0.8999952
JanetExternal,0001,0,0.01,0.055,0.065,0.8999956
JanetExternal,0002,0,0.005,0.053,0.058,0.8999948
JanetExternal,0003,0,0.005,0.054,0.059,0.8999944
JanetExternal,0004,0,0.007,0.065,0.072,0.8999952
Janetlense,0000,0,0.012,0.345,0.357,0.9000423333333334
Janetlense,0001,0,0.016,0.297,0.313,0.9000321666666665
Janetlense,0002,0,0.017,0.308,0.325,0.9000505
Janetlense,0003,0,0.017,0.301,0.318,0.8999916666666666
Janetlense,0004,0,0.017,0.397,0.414,0.900038
Jgn2Plus,0000,0,0.013,0.138,0.151,0.899963
Jgn2Plus,0001,0,0.009,0.086,0.095,0.899966
Jgn2Plus,0002,0,0.012,0.105,0.117,0.899964
Jgn2Plus,0003,0,0.013,0.158,0.171,0.899959
Jgn2Plus,0004,0,0.012,0.154,0.166,0.899959
Karen,0000,0,0.016,0.331,0.347,0.9899956
Karen,0001,0,0.015,0.276,0.291,0.9899956
Karen,0002,0,0.018,0.299,0.317,0.9899958
Karen,0003,0,0.017,0.319,0.336,0.9899967
Karen,0004,0,0.018,0.335,0.353,0.9899964
KentmanApr2007,0000,0,0.019,0.202,0.221,0.89968
KentmanApr2007,0001,0,0.021,0.205,0.226,0.89969
KentmanApr2007,0002,0,0.017,0.177,0.194,0.89972
KentmanApr2007,0003,0,0.024,0.245,0.269,0.89971
KentmanApr2007,0004,0,0.024,0.28,0.304,0.89972
KentmanAug2005,0000,0,0.019,0.323,0.342,0.8996516129032258
KentmanAug2005,0001,0,0.014,0.332,0.346,0.8996580645161291
KentmanAug2005,0002,0,0.019,0.319,0.338,0.8996258064516129
KentmanAug2005,0003,0,0.016,0.272,0.288,0.8996516129032258
KentmanAug2005,0004,0,0.019,0.332,0.351,0.8998064516129032
KentmanFeb2008,0000,0,0.019,0.26,0.279,0.8997
KentmanFeb2008,0001,0,0.018,0.239,0.257,0.9928224153211498
KentmanFeb2008,0002,0,0.017,0.233,0.25,0.89968
KentmanFeb2008,0003,0,0.018,0.272,0.29,0.89969
KentmanFeb2008,0004,0,0.014,0.291,0.305,0.89966
KentmanJan2011,0000,0,0.024,0.503,0.527,0.899932
KentmanJan2011,0001,0,0.025,0.565,0.59,0.8999139999999999
KentmanJan2011,0002,0,0.024,0.604,0.628,0.899913
KentmanJan2011,0003,0,0.024,0.482,0.506,0.89992
KentmanJan2011,0004,0,0.025,0.561,0.586,0.8999329999999999
KentmanJul2005,0000,0,0.012,0.147,0.159,0.8995294117647059
KentmanJul2005,0001,0,0.018,0.145,0.163,0.8995294117647059
KentmanJul2005,0002,0,0.012,0.172,0.184,0.8996470588235294
KentmanJul2005,0003,0,0.012,0.15,0.162,0.8999193548387097
KentmanJul2005,0004,0,0.008,0.168,0.176,0.8999064516129032
Kreonet,0000,0,0.01,0.078,0.088,0.8999992
Kreonet,0001,0,0.014,0.1,0.114,0.89999925
Kreonet,0002,0,0.01,0.094,0.104,0.89999925
Kreonet,0003,0,0.009,0.047,0.056,0.89999925
Kreonet,0004,0,0.007,0.046,0.053,0.89999925
LambdaNet,0000,0,0.029,1.641,1.67,0.899899
LambdaNet,0001,0,0.029,1.908,1.937,0.899962
LambdaNet,0002,0,0.03,2.265,2.295,0.8999265
LambdaNet,0003,0,0.03,1.701,1.731,0.8999045
LambdaNet,0004,0,0.029,1.688,1.717,0.8999705
Latnet,0000,0,0.066,3.458,3.524,0.89704
Latnet,0001,0,0.085,3.502,3.587,0.89693
Latnet,0002,0,0.065,3.337,3.402,0.89705
Latnet,0003,0,0.067,3.505,3.572,0.8970899999999999
Latnet,0004,0,0.074,3.428,3.502,0.8970099999999999
Layer42,0000,0,0.006,0.257,0.263,0.9000825
Layer42,0001,0,0.006,0.133,0.139,0.9000665
Layer42,0002,0,0.005,0.128,0.133,0.9000495
Layer42,0003,0,0.006,0.062,0.068,0.9745189999999999
Layer42,0004,0,0.006,0.053,0.059,0.900035
Litnet,0000,0,0.03,0.842,0.872,0.899897
Litnet,0001,0,0.043,0.657,0.7,0.899929
Litnet,0002,0,0.036,0.841,0.877,0.89996
Litnet,0003,0,0.034,0.791,0.825,0.899909
Litnet,0004,0,0.04,0.686,0.726,0.899901
Marnet,0000,0,0.014,0.143,0.157,2.357032258064516
Marnet,0001,0,0.01,0.093,0.103,2.932135483870968
Marnet,0002,0,0.01,0.151,0.161,2.4704516129032257
Marnet,0003,0,0.01,0.139,0.149,2.932141935483871
Marnet,0004,0,0.011,0.102,0.113,2.9321225806451614
Marwan,0000,0,0.013,0.17,0.183,0.899847817380857
Marwan,0001,0,0.013,0.228,0.241,0.8998398077693232
Marwan,0002,0,0.013,0.443,0.456,0.8999185689494058
Marwan,0003,0,0.011,0.154,0.165,0.8997864103590977
Marwan,0004,0,0.013,0.225,0.238,0.8997997597116539
Missouri,0000,0,0.067,13.024,13.091,0.89975
Missouri,0001,0,0.079,13.825,13.904,0.8997495
Missouri,0002,0,0.067,13.363,13.43,0.89977725
Missouri,0003,0,0.066,12.615,12.681,0.8997545
Missouri,0004,0,0.066,13.299,13.365,0.899768
Mren,0000,0,0.007,0.033,0.04,0.899997
Mren,0001,0,0.004,0.026,0.03,0.899997
Mren,0002,0,0.004,0.025,0.029,0.899996
Mren,0003,0,0.006,0.048,0.054,0.899998
Mren,0004,0,0.006,0.053,0.059,0.899997
Myren,0000,0,0.022,0.635,0.657,0.8999541800643087
Myren,0001,0,0.03,0.63,0.66,0.899984
Myren,0002,0,0.03,0.584,0.614,0.8997870967741934
Myren,0003,0,0.029,0.577,0.606,0.89956
Myren,0004,0,0.042,0.568,0.61,0.89964
Napnet,0000,0,0.005,0.036,0.041,1.0766444444444445
Napnet,0001,0,0.004,0.037,0.041,0.9241111111111111
Napnet,0002,0,0.005,0.05,0.055,0.8999555555555555
Napnet,0003,0,0.005,0.065,0.07,1.0675555555555554
Napnet,0004,0,0.004,0.061,0.065,0.8999555555555556
Navigata,0000,0,0.007,0.164,0.171,0.9000165
Navigata,0001,0,0.012,0.132,0.144,0.90001
Navigata,0002,0,0.01,0.163,0.173,0.900064
Navigata,0003,0,0.009,0.139,0.148,0.9000745
Navigata,0004,0,0.01,0.138,0.148,0.900016
Netrail,0000,0,0.006,0.251,0.257,0.9185555555555555
Netrail,0001,0,0.006,0.301,0.307,0.9042222222222223
Netrail,0002,0,0.005,0.696,0.701,0.9004888888888889
Netrail,0003,0,0.005,0.191,0.196,0.9396444444444444
Netrail,0004,0,0.005,0.045,0.05,0.9616888888888889
NetworkUsa,0000,0,0.021,0.932,0.953,0.8999445
NetworkUsa,0001,0,0.024,0.792,0.816,0.899987
NetworkUsa,0002,0,0.02,0.935,0.955,0.8999465
NetworkUsa,0003,0,0.022,0.683,0.705,0.899929
NetworkUsa,0004,0,0.039,0.906,0.945,0.8999889999999999
Nextgen,0000,0,0.01,0.116,0.126,0.899974
Nextgen,0001,0,0.009,0.112,0.121,0.899972
Nextgen,0002,0,0.01,0.118,0.128,0.899971
Nextgen,0003,0,0.01,0.114,0.124,0.899968
Nextgen,0004,0,0.01,0.115,0.125,0.899971
Niif,0000,0,0.022,0.439,0.461,0.90002
Niif,0001,0,0.021,0.446,0.467,0.899982
Niif,0002,0,0.022,0.457,0.479,0.899983
